candidate_id,uri,post_created_at,post_text_raw,post_text_clean,candidate_phrase_raw,candidate_phrase_clean,candidate_phrase_alnum,candidate_source_type,candidate_rank_in_post,trend_id,trend_date,trend_name_raw,trend_name_clean,trend_key_no_hash,trend_counts,trend_num_hours,match_stage,match_method,match_score,lexical_score,semantic_token_cosine,semantic_char_trigram_jaccard,stage_rank,temporal_pool_mode,is_matched,is_ambiguous,ambiguity_count
59,at://did:plc:22bb4y5cxdp3eucibibb4fkp/app.bsky.feed.post/3mijstty2zc2s,2026-04-02T18:16:39.167Z,Gonna be slow posting for a few days. Out on vacation. This machete's only gonna cut limes for a few days.,gonna be slow posting for a few days out on vacation this machete's only gonna cut limes for a few days,days out on vacation,days out on vacation,days out on vacation,ngram_4,3,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
60,at://did:plc:22bb4y5cxdp3eucibibb4fkp/app.bsky.feed.post/3mijstty2zc2s,2026-04-02T18:16:39.167Z,Gonna be slow posting for a few days. Out on vacation. This machete's only gonna cut limes for a few days.,gonna be slow posting for a few days out on vacation this machete's only gonna cut limes for a few days,vacation this machete s,vacation this machete s,vacation this machete s,ngram_4,4,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
61,at://did:plc:22bb4y5cxdp3eucibibb4fkp/app.bsky.feed.post/3mijstty2zc2s,2026-04-02T18:16:39.167Z,Gonna be slow posting for a few days. Out on vacation. This machete's only gonna cut limes for a few days.,gonna be slow posting for a few days out on vacation this machete's only gonna cut limes for a few days,machete s only gonna,machete s only gonna,machete s only gonna,ngram_4,5,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
62,at://did:plc:22bb4y5cxdp3eucibibb4fkp/app.bsky.feed.post/3mijstty2zc2s,2026-04-02T18:16:39.167Z,Gonna be slow posting for a few days. Out on vacation. This machete's only gonna cut limes for a few days.,gonna be slow posting for a few days out on vacation this machete's only gonna cut limes for a few days,s only gonna cut,s only gonna cut,s only gonna cut,ngram_4,6,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
63,at://did:plc:22bb4y5cxdp3eucibibb4fkp/app.bsky.feed.post/3mijstty2zc2s,2026-04-02T18:16:39.167Z,Gonna be slow posting for a few days. Out on vacation. This machete's only gonna cut limes for a few days.,gonna be slow posting for a few days out on vacation this machete's only gonna cut limes for a few days,only gonna cut limes,only gonna cut limes,only gonna cut limes,ngram_4,7,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
64,at://did:plc:22bb4y5cxdp3eucibibb4fkp/app.bsky.feed.post/3mijstty2zc2s,2026-04-02T18:16:39.167Z,Gonna be slow posting for a few days. Out on vacation. This machete's only gonna cut limes for a few days.,gonna be slow posting for a few days out on vacation this machete's only gonna cut limes for a few days,limes for a few,limes for a few,limes for a few,ngram_4,8,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
65,at://did:plc:22bb4y5cxdp3eucibibb4fkp/app.bsky.feed.post/3mijstty2zc2s,2026-04-02T18:16:39.167Z,Gonna be slow posting for a few days. Out on vacation. This machete's only gonna cut limes for a few days.,gonna be slow posting for a few days out on vacation this machete's only gonna cut limes for a few days,gonna be slow,gonna be slow,gonna be slow,ngram_3,9,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
66,at://did:plc:22bb4y5cxdp3eucibibb4fkp/app.bsky.feed.post/3mijstty2zc2s,2026-04-02T18:16:39.167Z,Gonna be slow posting for a few days. Out on vacation. This machete's only gonna cut limes for a few days.,gonna be slow posting for a few days out on vacation this machete's only gonna cut limes for a few days,few days out,few days out,few days out,ngram_3,10,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
67,at://did:plc:22bb4y5cxdp3eucibibb4fkp/app.bsky.feed.post/3mijstty2zc2s,2026-04-02T18:16:39.167Z,Gonna be slow posting for a few days. Out on vacation. This machete's only gonna cut limes for a few days.,gonna be slow posting for a few days out on vacation this machete's only gonna cut limes for a few days,out on vacation,out on vacation,out on vacation,ngram_3,11,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
68,at://did:plc:22bb4y5cxdp3eucibibb4fkp/app.bsky.feed.post/3mijstty2zc2s,2026-04-02T18:16:39.167Z,Gonna be slow posting for a few days. Out on vacation. This machete's only gonna cut limes for a few days.,gonna be slow posting for a few days out on vacation this machete's only gonna cut limes for a few days,vacation this machete,vacation this machete,vacation this machete,ngram_3,12,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
69,at://did:plc:22bb4y5cxdp3eucibibb4fkp/app.bsky.feed.post/3mijstty2zc2s,2026-04-02T18:16:39.167Z,Gonna be slow posting for a few days. Out on vacation. This machete's only gonna cut limes for a few days.,gonna be slow posting for a few days out on vacation this machete's only gonna cut limes for a few days,machete s only,machete s only,machete s only,ngram_3,13,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
70,at://did:plc:22bb4y5cxdp3eucibibb4fkp/app.bsky.feed.post/3mijstty2zc2s,2026-04-02T18:16:39.167Z,Gonna be slow posting for a few days. Out on vacation. This machete's only gonna cut limes for a few days.,gonna be slow posting for a few days out on vacation this machete's only gonna cut limes for a few days,s only gonna,s only gonna,s only gonna,ngram_3,14,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
71,at://did:plc:22bb4y5cxdp3eucibibb4fkp/app.bsky.feed.post/3mijstty2zc2s,2026-04-02T18:16:39.167Z,Gonna be slow posting for a few days. Out on vacation. This machete's only gonna cut limes for a few days.,gonna be slow posting for a few days out on vacation this machete's only gonna cut limes for a few days,only gonna cut,only gonna cut,only gonna cut,ngram_3,15,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
72,at://did:plc:22bb4y5cxdp3eucibibb4fkp/app.bsky.feed.post/3mijstty2zc2s,2026-04-02T18:16:39.167Z,Gonna be slow posting for a few days. Out on vacation. This machete's only gonna cut limes for a few days.,gonna be slow posting for a few days out on vacation this machete's only gonna cut limes for a few days,gonna cut limes,gonna cut limes,gonna cut limes,ngram_3,16,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
73,at://did:plc:22bb4y5cxdp3eucibibb4fkp/app.bsky.feed.post/3mijstty2zc2s,2026-04-02T18:16:39.167Z,Gonna be slow posting for a few days. Out on vacation. This machete's only gonna cut limes for a few days.,gonna be slow posting for a few days out on vacation this machete's only gonna cut limes for a few days,slow posting,slow posting,slow posting,ngram_2,17,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
74,at://did:plc:22bb4y5cxdp3eucibibb4fkp/app.bsky.feed.post/3mijstty2zc2s,2026-04-02T18:16:39.167Z,Gonna be slow posting for a few days. Out on vacation. This machete's only gonna cut limes for a few days.,gonna be slow posting for a few days out on vacation this machete's only gonna cut limes for a few days,few days,few days,few days,ngram_2,18,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
75,at://did:plc:22bb4y5cxdp3eucibibb4fkp/app.bsky.feed.post/3mijstty2zc2s,2026-04-02T18:16:39.167Z,Gonna be slow posting for a few days. Out on vacation. This machete's only gonna cut limes for a few days.,gonna be slow posting for a few days out on vacation this machete's only gonna cut limes for a few days,days out,days out,days out,ngram_2,19,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
76,at://did:plc:22bb4y5cxdp3eucibibb4fkp/app.bsky.feed.post/3mijstty2zc2s,2026-04-02T18:16:39.167Z,Gonna be slow posting for a few days. Out on vacation. This machete's only gonna cut limes for a few days.,gonna be slow posting for a few days out on vacation this machete's only gonna cut limes for a few days,machete s,machete s,machete s,ngram_2,20,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
77,at://did:plc:22bixok3zcw6dv72gyi5pwox/app.bsky.feed.post/3mijsshbshk2k,2026-04-02T18:15:52.300Z,"I understand you're upset about the situation yesterday, but ain't no need to lash out on everyone.",i understand you're upset about the situation yesterday but ain't no need to lash out on everyone,understand you re upset,understand you re upset,understand you re upset,ngram_4,1,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
78,at://did:plc:22bixok3zcw6dv72gyi5pwox/app.bsky.feed.post/3mijsshbshk2k,2026-04-02T18:15:52.300Z,"I understand you're upset about the situation yesterday, but ain't no need to lash out on everyone.",i understand you're upset about the situation yesterday but ain't no need to lash out on everyone,upset about the situation,upset about the situation,upset about the situation,ngram_4,2,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
79,at://did:plc:22bixok3zcw6dv72gyi5pwox/app.bsky.feed.post/3mijsshbshk2k,2026-04-02T18:15:52.300Z,"I understand you're upset about the situation yesterday, but ain't no need to lash out on everyone.",i understand you're upset about the situation yesterday but ain't no need to lash out on everyone,about the situation yesterday,about the situation yesterday,about the situation yesterday,ngram_4,3,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
80,at://did:plc:22bixok3zcw6dv72gyi5pwox/app.bsky.feed.post/3mijsshbshk2k,2026-04-02T18:15:52.300Z,"I understand you're upset about the situation yesterday, but ain't no need to lash out on everyone.",i understand you're upset about the situation yesterday but ain't no need to lash out on everyone,situation yesterday but ain,situation yesterday but ain,situation yesterday but ain,ngram_4,4,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
81,at://did:plc:22bixok3zcw6dv72gyi5pwox/app.bsky.feed.post/3mijsshbshk2k,2026-04-02T18:15:52.300Z,"I understand you're upset about the situation yesterday, but ain't no need to lash out on everyone.",i understand you're upset about the situation yesterday but ain't no need to lash out on everyone,yesterday but ain t,yesterday but ain t,yesterday but ain t,ngram_4,5,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
82,at://did:plc:22bixok3zcw6dv72gyi5pwox/app.bsky.feed.post/3mijsshbshk2k,2026-04-02T18:15:52.300Z,"I understand you're upset about the situation yesterday, but ain't no need to lash out on everyone.",i understand you're upset about the situation yesterday but ain't no need to lash out on everyone,ain t no need,ain t no need,ain t no need,ngram_4,6,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
83,at://did:plc:22bixok3zcw6dv72gyi5pwox/app.bsky.feed.post/3mijsshbshk2k,2026-04-02T18:15:52.300Z,"I understand you're upset about the situation yesterday, but ain't no need to lash out on everyone.",i understand you're upset about the situation yesterday but ain't no need to lash out on everyone,no need to lash,no need to lash,no need to lash,ngram_4,7,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
84,at://did:plc:22bixok3zcw6dv72gyi5pwox/app.bsky.feed.post/3mijsshbshk2k,2026-04-02T18:15:52.300Z,"I understand you're upset about the situation yesterday, but ain't no need to lash out on everyone.",i understand you're upset about the situation yesterday but ain't no need to lash out on everyone,need to lash out,need to lash out,need to lash out,ngram_4,8,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
85,at://did:plc:22bixok3zcw6dv72gyi5pwox/app.bsky.feed.post/3mijsshbshk2k,2026-04-02T18:15:52.300Z,"I understand you're upset about the situation yesterday, but ain't no need to lash out on everyone.",i understand you're upset about the situation yesterday but ain't no need to lash out on everyone,lash out on everyone,lash out on everyone,lash out on everyone,ngram_4,9,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
86,at://did:plc:22bixok3zcw6dv72gyi5pwox/app.bsky.feed.post/3mijsshbshk2k,2026-04-02T18:15:52.300Z,"I understand you're upset about the situation yesterday, but ain't no need to lash out on everyone.",i understand you're upset about the situation yesterday but ain't no need to lash out on everyone,understand you re,understand you re,understand you re,ngram_3,10,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
87,at://did:plc:22bixok3zcw6dv72gyi5pwox/app.bsky.feed.post/3mijsshbshk2k,2026-04-02T18:15:52.300Z,"I understand you're upset about the situation yesterday, but ain't no need to lash out on everyone.",i understand you're upset about the situation yesterday but ain't no need to lash out on everyone,re upset about,re upset about,re upset about,ngram_3,11,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
88,at://did:plc:22bixok3zcw6dv72gyi5pwox/app.bsky.feed.post/3mijsshbshk2k,2026-04-02T18:15:52.300Z,"I understand you're upset about the situation yesterday, but ain't no need to lash out on everyone.",i understand you're upset about the situation yesterday but ain't no need to lash out on everyone,about the situation,about the situation,about the situation,ngram_3,12,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
89,at://did:plc:22bixok3zcw6dv72gyi5pwox/app.bsky.feed.post/3mijsshbshk2k,2026-04-02T18:15:52.300Z,"I understand you're upset about the situation yesterday, but ain't no need to lash out on everyone.",i understand you're upset about the situation yesterday but ain't no need to lash out on everyone,yesterday but ain,yesterday but ain,yesterday but ain,ngram_3,13,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
90,at://did:plc:22bixok3zcw6dv72gyi5pwox/app.bsky.feed.post/3mijsshbshk2k,2026-04-02T18:15:52.300Z,"I understand you're upset about the situation yesterday, but ain't no need to lash out on everyone.",i understand you're upset about the situation yesterday but ain't no need to lash out on everyone,ain t no,ain t no,ain t no,ngram_3,14,54286.0,2025-07-12,Ain't Nobody,ain t nobody,ain t nobody,6551.0,2.0,semantic,token_cosine_char_trigram,0.6466666666666667,0.8,0.6666666666666667,0.6,1,global_fallback_no_date_overlap,True,False,1
